,Wall time,Step,Value
637,1716096756.739005,63800,0.1904264366070267
638,1716096765.292199,63900,0.19037443453750297
639,1716096773.817088,64000,0.19032269182938302
640,1716096783.348207,64100,0.19027120718909646
641,1716096791.911495,64200,0.19021997932952456
642,1716096800.487979,64300,0.1901690069699682
643,1716096808.981061,64400,0.19011828883611573
644,1716096817.800455,64500,0.19006782366001115
645,1716096826.351832,64600,0.19001761018002244
646,1716096834.852858,64700,0.18996764714080996
647,1716096843.438576,64800,0.18991793329329518
648,1716096852.132192,64900,0.1898684673946293
649,1716096860.636245,65000,0.18981924820816223
650,1716096870.020678,65100,0.1897702745034118
651,1716096878.705814,65200,0.18972154505603284
652,1716096887.363487,65300,0.1896730586477866
653,1716096895.916685,65400,0.18962481406651036
654,1716096904.531938,65500,0.18957681010608707
655,1716096913.398963,65600,0.18952904556641523
656,1716096922.052454,65700,0.18948151925337886
657,1716096930.598062,65800,0.18943422997881765
658,1716096939.113455,65900,0.18938717656049728
659,1716096947.91241,66000,0.18934035782207984
660,1716096957.175535,66100,0.1892937725930944
661,1716096965.678291,66200,0.18924741970890788
662,1716096974.198295,66300,0.1892012980106957
663,1716096982.935609,66400,0.18915540634541303
664,1716096991.442221,66500,0.18910974356576582
665,1716096999.921837,66600,0.18906430853018225
666,1716097008.430819,66700,0.189019100102784
667,1716097017.01635,66800,0.1889741171533581
668,1716097025.534699,66900,0.18892935855732843
669,1716097033.989063,67000,0.18888482319572775
670,1716097043.390277,67100,0.1888405099551697
671,1716097052.016456,67200,0.188796417727821
672,1716097060.561965,67300,0.18875254541137362
673,1716097069.089265,67400,0.1887088919090174
674,1716097077.920355,67500,0.18866545612941252
675,1716097086.541764,67600,0.18862223698666217
676,1716097095.169569,67700,0.18857923340028557
677,1716097103.86986,67800,0.1885364442951908
678,1716097112.660377,67900,0.18849386860164805
679,1716097121.132346,68000,0.1884515052552627
680,1716097130.296994,68100,0.1884093531969489
681,1716097138.723481,68200,0.18836741137290305
682,1716097147.492698,68300,0.1883256787345773
683,1716097156.007594,68400,0.18828415423865355
684,1716097164.541313,68500,0.18824283684701726
685,1716097173.021075,68600,0.18820172552673142
686,1716097181.822604,68700,0.18816081925001094
687,1716097190.332809,68800,0.18812011699419676
688,1716097198.810646,68900,0.18807961774173035
689,1716097207.321241,69000,0.18803932048012828
690,1716097216.708953,69100,0.18799922420195694
691,1716097225.219758,69200,0.1879593279048073
692,1716097233.764819,69300,0.18791963059126982
693,1716097242.352879,69400,0.18788013126890957
694,1716097251.065263,69500,0.18784082895024148
695,1716097259.599927,69600,0.18780172265270556
696,1716097268.122862,69700,0.18776281139864226
697,1716097276.97327,69800,0.18772409421526826
698,1716097285.61618,69900,0.18768557013465192
699,1716097294.200669,70000,0.18764723819368923
700,1716097303.423926,70100,0.1876090974340797
701,1716097312.239426,70200,0.1875711469023023
702,1716097320.847973,70300,0.18753338564959182
703,1716097329.41977,70400,0.18749581273191493
704,1716097337.989187,70500,0.18745842720994677
705,1716097346.770867,70600,0.18742122814904727
706,1716097355.382432,70700,0.18738421461923804
707,1716097363.939573,70800,0.18734738569517892
708,1716097372.475696,70900,0.18731074045614482
709,1716097381.335375,71000,0.1872742779860029
710,1716097390.557394,71100,0.1872379973731895
711,1716097399.075517,71200,0.1872018977106874
712,1716097407.836481,71300,0.18716597809600316
713,1716097416.46047,71400,0.18713023763114456
714,1716097425.080106,71500,0.1870946754225981
715,1716097433.600639,71600,0.18705929058130674
716,1716097442.289532,71700,0.18702408222264758
717,1716097451.039878,71800,0.18698904946640982
718,1716097459.620973,71900,0.18695419143677272
719,1716097468.101955,72000,0.18691950726228374
720,1716097477.602719,72100,0.18688499607583672
721,1716097486.100409,72200,0.18685065701465017
722,1716097494.660624,72300,0.18681648922024582
723,1716097503.231857,72400,0.186782491838427
724,1716097512.103885,72500,0.18674866401925735
725,1716097520.720541,72600,0.18671500491703974
726,1716097529.290386,72700,0.18668151369029476
727,1716097538.030204,72800,0.18664818950174003
728,1716097546.705402,72900,0.1866150315182691
729,1716097555.269509,73000,0.18658203891093067
730,1716097564.386604,73100,0.18654921085490783
731,1716097573.081356,73200,0.18651654652949748
732,1716097581.750927,73300,0.18648404511808975
733,1716097590.371896,73400,0.18645170580814768
734,1716097598.871797,73500,0.18641952779118687
735,1716097607.661371,73600,0.18638751026275516
736,1716097616.214665,73700,0.18635565242241273
737,1716097624.751563,73800,0.18632395347371186
738,1716097633.25175,73900,0.1862924126241772
739,1716097642.013048,74000,0.18626102908528588
740,1716097651.381034,74100,0.1862298020724478
741,1716097659.93901,74200,0.186198730804986
742,1716097668.597386,74300,0.1861678145061172
743,1716097677.325943,74400,0.18613705240293224
744,1716097685.972749,74500,0.18610644372637702
745,1716097694.575088,74600,0.186075987711233
746,1716097703.253961,74700,0.18604568359609822
747,1716097712.05927,74800,0.18601553062336823
748,1716097720.660428,74900,0.1859855280392171
749,1716097729.326552,75000,0.18595567509357874
750,1716097738.917462,75100,0.1859259710401279
751,1716097747.49414,75200,0.18589641513626168
752,1716097756.03001,75300,0.185867006643081
753,1716097764.606,75400,0.18583774482537196
754,1716097773.424845,75500,0.18580862895158762
755,1716097782.108496,75600,0.18577965829382959
756,1716097790.729348,75700,0.18575083212782992
757,1716097799.352761,75800,0.18572214973293297
758,1716097808.095029,75900,0.18569361039207738
759,1716097816.619034,76000,0.18566521339177813
760,1716097826.096954,76100,0.18563695802210875
761,1716097834.752654,76200,0.1856088435766835
762,1716097843.537554,76300,0.18558086935263982
763,1716097852.073484,76400,0.1855530346506206
764,1716097860.595323,76500,0.18552533877475685
765,1716097869.394824,76600,0.18549778103265027
766,1716097877.997151,76700,0.18547036073535586
767,1716097886.529523,76800,0.18544307719736475
768,1716097895.051112,76900,0.18541592973658705
769,1716097903.648708,77000,0.18538891767433485
770,1716097913.131893,77100,0.18536204033530518
771,1716097921.651745,77200,0.18533529704756319
772,1716097930.153003,77300,0.18530868714252524
773,1716097938.904807,77400,0.18528220995494235
774,1716097947.479261,77500,0.18525586482288345
775,1716097955.987868,77600,0.18522965108771888
776,1716097964.545525,77700,0.18520356809410385
777,1716097973.29878,77800,0.18517761518996223
778,1716097981.881328,77900,0.18515179172647
779,1716097990.435258,78000,0.18512609705803926
780,1716097999.682254,78100,0.18510053054230197
781,1716098008.349119,78200,0.18507509154009388
782,1716098016.834698,78300,0.18504977941543863
783,1716098025.402342,78400,0.18502459353553175
784,1716098034.03354,78500,0.18499953327072496
785,1716098042.902887,78600,0.18497459799451035
786,1716098051.581793,78700,0.18494978708350468
787,1716098060.301181,78800,0.18492509991743392
788,1716098069.142353,78900,0.1849005358791176
789,1716098077.850495,79000,0.18487609435445349
790,1716098087.122718,79100,0.18485177473240222
791,1716098095.697866,79200,0.18482757640497194
792,1716098104.424523,79300,0.18480349876720323
793,1716098113.175421,79400,0.18477954121715387
794,1716098121.739869,79500,0.18475570315588388
795,1716098130.262985,79600,0.18473198398744048
796,1716098139.104445,79700,0.18470838311884324
797,1716098147.626315,79800,0.18468489996006918
798,1716098156.137277,79900,0.18466153392403814
799,1716098164.680677,80000,0.18463828442659797
800,1716098174.107489,80100,0.18461515088651007
801,1716098182.591289,80200,0.18459213272543468
802,1716098191.062914,80300,0.18456922936791662
803,1716098199.560867,80400,0.18454644024137073
804,1716098208.311993,80500,0.18452376477606766
805,1716098216.923055,80600,0.1845012024051196
806,1716098225.418186,80700,0.18447875256446614
807,1716098233.901799,80800,0.18445641469286003
808,1716098242.766925,80900,0.18443418823185334
809,1716098251.248975,81000,0.1844120726257834
810,1716098260.454516,81100,0.18439006732175892
811,1716098269.282847,81200,0.18436817176964612
812,1716098277.936042,81300,0.1843463854220551
813,1716098286.506676,81400,0.18432470773432597
814,1716098295.100423,81500,0.18430313816451543
815,1716098303.70412,81600,0.18428167617338315
816,1716098312.426795,81700,0.18426032122437822
817,1716098320.942706,81800,0.18423907278362578
818,1716098329.65468,81900,0.1842179303199137
819,1716098338.356368,82000,0.1841968933046793
820,1716098347.725348,82100,0.18417596121199614
821,1716098356.257759,82200,0.18415513351856075
822,1716098364.782227,82300,0.18413440970367975
823,1716098373.659026,82400,0.18411378924925667
824,1716098382.257215,82500,0.1840932716397791
825,1716098390.887017,82600,0.1840728563623057
826,1716098399.606415,82700,0.18405254290645345
827,1716098408.232381,82800,0.18403233076438497
828,1716098416.879662,82900,0.18401221943079563
829,1716098425.502642,83000,0.183992208402901
830,1716098434.894881,83100,0.18397229718042438
831,1716098443.736908,83200,0.18395248526558416
832,1716098452.323566,83300,0.18393277216308146
833,1716098460.908574,83400,0.18391315738008765
834,1716098469.633842,83500,0.18389364042623216
835,1716098478.252961,83600,0.1838742208135901
836,1716098486.778111,83700,0.18385489805667019
837,1716098495.303565,83800,0.18383567167240245
838,1716098504.082533,83900,0.1838165411801263
839,1716098512.661592,84000,0.18379750610157844
840,1716098521.908348,84100,0.1837785659608809
841,1716098530.53588,84200,0.1837597202845292
842,1716098539.115663,84300,0.1837409686013804
843,1716098547.626209,84400,0.18372231044264148
844,1716098556.532301,84500,0.18370374534185752
845,1716098565.075985,84600,0.1836852728349
846,1716098573.775973,84700,0.1836668924599553
847,1716098582.257626,84800,0.18364860375751307
848,1716098590.83628,84900,0.18363040627035482
849,1716098599.434742,85000,0.1836122995435424
850,1716098608.692807,85100,0.18359428312440673
851,1716098617.143136,85200,0.18357635656253635
852,1716098625.63044,85300,0.1835585194097663
853,1716098634.260318,85400,0.18354077122016688
854,1716098642.912785,85500,0.18352311155003234
855,1716098651.428635,85600,0.18350553995787006
856,1716098659.92326,85700,0.18348805600438928
857,1716098668.529463,85800,0.1834706592524903
858,1716098677.064481,85900,0.1834533492672534
859,1716098685.617893,86000,0.18343612561592804
860,1716098694.843927,86100,0.18341898786792205
861,1716098703.56888,86200,0.18340193559479082
862,1716098712.162281,86300,0.18338496837022664
863,1716098720.701906,86400,0.183368085770048
864,1716098729.237123,86500,0.18335128737218906
865,1716098738.022235,86600,0.18333457275668896
866,1716098746.691076,86700,0.18331794150568148
867,1716098755.229068,86800,0.18330139320338443
868,1716098763.744709,86900,0.1832849274360894
869,1716098772.555965,87000,0.18326854379215138
870,1716098781.812168,87100,0.1832522418619784
871,1716098790.233149,87200,0.18323602123802135
872,1716098798.88112,87300,0.1832198815147638
873,1716098807.651035,87400,0.18320382228871182
874,1716098816.226224,87500,0.18318784315838393
875,1716098824.738859,87600,0.183171943724301
876,1716098833.456547,87700,0.18315612358897643
877,1716098842.088159,87800,0.18314038235690594
878,1716098850.575353,87900,0.18312471963455793
879,1716098859.07418,88000,0.18310913503036355
880,1716098868.511806,88100,0.18309362815470684
881,1716098877.135196,88200,0.18307819861991514
882,1716098885.787434,88300,0.18306284604024925
883,1716098894.414365,88400,0.1830475700318939
884,1716098903.076504,88500,0.18303237021294808
885,1716098911.605221,88600,0.1830172462034155
886,1716098920.010454,88700,0.18300219762519518
887,1716098928.676768,88800,0.18298722410207183
888,1716098937.407825,88900,0.18297232525970664
889,1716098945.972751,89000,0.18295750072562772
890,1716098955.504827,89100,0.182942750129221
891,1716098963.967476,89200,0.18292807310172077
892,1716098972.701135,89300,0.18291346927620059
893,1716098981.211738,89400,0.18289893828756407
894,1716098989.770234,89500,0.1828844797725357
895,1716098998.48251,89600,0.1828700933696519
896,1716099007.081365,89700,0.18285577871925182
897,1716099015.660296,89800,0.18284153546346846
898,1716099024.170627,89900,0.18282736324621968
899,1716099032.868345,90000,0.1828132617131993
900,1716099042.314231,90100,0.1827992305118683
901,1716099050.851973,90200,0.18278526929144587
902,1716099059.432802,90300,0.1827713777029008
903,1716099068.223242,90400,0.18275755539894264
904,1716099076.793724,90500,0.18274380203401308
905,1716099085.364703,90600,0.1827301172642773
906,1716099093.846176,90700,0.18271650074761528
907,1716099102.668124,90800,0.18270295214361346
908,1716099111.286598,90900,0.18268947111355602
909,1716099119.823884,91000,0.18267605732041647
910,1716099129.117472,91100,0.18266271042884932
911,1716099137.692345,91200,0.18264943010518156
912,1716099146.188235,91300,0.18263621601740443
913,1716099154.657034,91400,0.18262306783516505
914,1716099163.238007,91500,0.18260998522975816
915,1716099171.9135,91600,0.18259696787411794
916,1716099180.308153,91700,0.18258401544280986
917,1716099188.756866,91800,0.1825711276120224
918,1716099197.362355,91900,0.18255830405955917
919,1716099205.75204,92000,0.18254554446483068
920,1716099214.955697,92100,0.18253284850884638
921,1716099223.46108,92200,0.18252021587420672
922,1716099232.201434,92300,0.1825076462450952
923,1716099240.740619,92400,0.18249513930727038
924,1716099249.111623,92500,0.18248269474805823
925,1716099257.620772,92600,0.18247031225634405
926,1716099266.17509,92700,0.18245799152256498
927,1716099274.587545,92800,0.18244573223870197
928,1716099283.127399,92900,0.18243353409827232
929,1716099291.684395,93000,0.18242139679632186
930,1716099301.158202,93100,0.18240932002941743
931,1716099309.61701,93200,0.18239730349563923
932,1716099318.107068,93300,0.18238534689457328
933,1716099326.768526,93400,0.18237344992730392
934,1716099335.329172,93500,0.18236161229640635
935,1716099344.007325,93600,0.1823498337059392
936,1716099352.544215,93700,0.1823381138614371
937,1716099361.180032,93800,0.1823264524699033
938,1716099369.824072,93900,0.18231484923980243
939,1716099378.29535,94000,0.18230330388105312
940,1716099387.440695,94100,0.1822918161050208
941,1716099396.126418,94200,0.18228038562451046
942,1716099404.647839,94300,0.18226901215375949
943,1716099413.21554,94400,0.18225769540843056
944,1716099421.720331,94500,0.18224643510560443
945,1716099430.337892,94600,0.18223523096377295
946,1716099439.109803,94700,0.18222408270283197
947,1716099447.677721,94800,0.1822129900440744
948,1716099456.224916,94900,0.1822019527101832
949,1716099465.119637,95000,0.18219097042522442
950,1716099474.389674,95100,0.1821800429146404
951,1716099482.954411,95200,0.1821691699052428
952,1716099491.518303,95300,0.1821583511252058
953,1716099500.315257,95400,0.1821475863040593
954,1716099508.866872,95500,0.18213687517268232
955,1716099517.361635,95600,0.1821262174632959
956,1716099526.188696,95700,0.18211561290945685
957,1716099534.797251,95800,0.1821050612460507
958,1716099543.380186,95900,0.18209456220928533
959,1716099551.860315,96000,0.1820841155366843
960,1716099561.039907,96100,0.18207372096708024
961,1716099569.704447,96200,0.18206337824060836
962,1716099578.116127,96300,0.18205308709869997
963,1716099586.584912,96400,0.18204284728407596
964,1716099595.275246,96500,0.18203265854074047
965,1716099603.762767,96600,0.18202252061397434
966,1716099612.283766,96700,0.1820124332503289
967,1716099620.820842,96800,0.18200239619761957
968,1716099629.512169,96900,0.18199240920491944
969,1716099638.155813,97000,0.18198247202255322
970,1716099647.38384,97100,0.1819725844020908
971,1716099655.877401,97200,0.1819627460963412
972,1716099664.450798,97300,0.1819529568593462
973,1716099673.052137,97400,0.18194321644637443
974,1716099681.578756,97500,0.181933524613915
975,1716099690.054038,97600,0.18192388111967164
976,1716099698.875065,97700,0.18191428572255647
977,1716099707.347917,97800,0.18190473818268407
978,1716099715.803274,97900,0.18189523826136544
979,1716099724.353039,98000,0.18188578572110206
980,1716099733.47896,98100,0.18187638032557993
981,1716099741.979935,98200,0.18186702183966363
982,1716099750.445011,98300,0.1818577100293906
983,1716099759.094702,98400,0.18184844466196506
984,1716099767.856626,98500,0.18183922550575232
985,1716099776.329627,98600,0.18183005233027305
986,1716099784.919837,98700,0.18182092490619733
987,1716099793.634972,98800,0.1818118430053391
988,1716099802.144261,98900,0.18180280640065039
989,1716099810.631737,99000,0.18179381486621557
990,1716099819.779271,99100,0.18178486817724585
991,1716099828.615224,99200,0.18177596611007352
992,1716099837.237154,99300,0.18176710844214644
993,1716099845.755108,99400,0.18175829495202245
994,1716099854.45562,99500,0.18174952541936382
995,1716099863.070092,99600,0.1817407996249318
996,1716099871.681825,99700,0.1817321173505811
997,1716099880.175385,99800,0.18172347837925437
998,1716099888.711181,99900,0.18171488249497686
999,1716099897.4333,100000,0.18170632948285106
